PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood,good_with_children,good_with_other_pets,activity_level,noise_level,grooming_needs,space_required,temperament,estimated_cost
1491,Rabbit,Rabbit,62,White,Small,3.700107538743312,1,1,9,24,0,0,No,No,Medium,High,Medium,Large,Calm,9556
1492,Rabbit,Rabbit,106,Orange,Large,14.576116314251337,0,0,34,422,0,0,No,No,Low,Medium,High,Medium,Aggressive,13478
1493,Dog,Labrador,107,Orange,Small,26.738715324066,1,0,73,321,0,1,No,No,Low,Medium,Low,Medium,Friendly,13638
1494,Rabbit,Rabbit,54,White,Medium,19.596705568449224,1,0,15,293,0,1,No,No,High,Low,Low,Small,Calm,11301
1495,Bird,Parakeet,126,Orange,Medium,12.995692377103266,1,0,62,168,0,1,Yes,No,High,Medium,High,Medium,Playful,12713
1496,Cat,Siamese,9,Brown,Large,9.491573135377894,1,0,45,102,0,1,Yes,No,Low,High,High,Medium,Calm,14071
1497,Rabbit,Rabbit,88,Orange,Medium,11.877882754232148,1,0,84,353,1,1,No,Yes,Low,Low,Medium,Small,Calm,10722
1498,Bird,Parakeet,37,White,Small,15.7593116492693,1,1,72,370,0,0,No,Yes,Low,High,High,Medium,Protective,11262
1499,Cat,Siamese,49,Gray,Small,10.252273966311414,0,0,58,39,0,0,Yes,No,Medium,High,Medium,Small,Calm,5136
1500,Cat,Siamese,41,Orange,Large,29.10006800038669,1,1,19,234,0,0,No,Yes,Medium,High,High,Large,Calm,11154
1501,Dog,Poodle,17,Black,Medium,28.05925193891821,1,1,16,319,1,1,Yes,No,Medium,Medium,Low,Large,Aggressive,8618
1502,Rabbit,Rabbit,88,Brown,Large,26.2494725782153,1,0,75,88,0,0,Yes,Yes,Low,Medium,Low,Large,Calm,7265
1503,Dog,Poodle,21,Brown,Small,13.23306523015695,1,0,8,99,0,1,Yes,No,High,High,High,Small,Friendly,9089
1504,Bird,Parakeet,51,Black,Large,21.04775131072164,1,0,33,143,0,0,Yes,No,Low,High,Medium,Small,Playful,9965
1505,Bird,Parakeet,59,Black,Medium,27.182049904042973,0,0,74,81,0,0,Yes,Yes,Medium,Low,Low,Medium,Aggressive,11597
1506,Dog,Poodle,167,Orange,Large,25.662455142688916,0,0,18,76,1,0,No,Yes,Medium,Low,Medium,Medium,Calm,13329
1507,Dog,Labrador,41,Black,Medium,13.01548340658602,1,0,35,58,0,1,Yes,No,Low,Medium,High,Medium,Friendly,10708
1508,Cat,Persian,39,Gray,Medium,4.25919543034556,1,0,43,228,0,1,No,No,Low,Medium,High,Medium,Playful,13356
1509,Rabbit,Rabbit,141,White,Small,3.1932805512019344,1,0,50,90,1,0,No,Yes,Medium,Low,Low,Medium,Aggressive,8569
1510,Cat,Siamese,11,Black,Small,17.734857311545376,1,1,3,353,0,0,Yes,Yes,Medium,High,High,Small,Friendly,3491
1511,Dog,Labrador,147,Black,Small,19.636210121117017,0,0,59,394,1,0,Yes,No,Medium,Medium,Low,Small,Calm,7213
1512,Bird,Parakeet,139,Gray,Medium,25.645435533313695,1,0,28,0,0,1,No,Yes,Low,High,Medium,Large,Protective,13881
1513,Cat,Siamese,77,Brown,Large,9.4829355898899,1,0,46,268,1,0,Yes,No,Medium,Low,Low,Large,Protective,6228
1514,Bird,Parakeet,127,Brown,Medium,5.856644225951232,1,1,64,285,1,0,Yes,No,Medium,Medium,Low,Large,Aggressive,9508
1515,Rabbit,Rabbit,46,Orange,Small,11.991169162167784,1,0,70,196,0,0,No,No,High,Medium,Medium,Large,Friendly,6409
1516,Bird,Parakeet,45,Gray,Small,11.253678585335976,1,0,47,273,1,0,No,No,Low,Low,Low,Small,Playful,2590
1517,Dog,Golden Retriever,1,White,Large,4.841599666517787,1,0,14,77,0,1,Yes,Yes,High,Medium,Low,Small,Friendly,9379
1518,Dog,Labrador,168,White,Small,20.49619692288141,1,0,7,140,0,1,No,Yes,High,Low,High,Small,Protective,11735
1519,Dog,Poodle,108,Gray,Small,15.752066281151905,1,1,74,287,0,0,Yes,Yes,Medium,Medium,Medium,Medium,Aggressive,5056
1520,Rabbit,Rabbit,19,White,Small,21.91255992732822,1,0,79,70,0,1,Yes,Yes,Low,Low,Low,Medium,Calm,4206
1521,Dog,Labrador,76,Brown,Large,11.228042484922304,1,0,31,455,1,1,Yes,Yes,Medium,Medium,Medium,Large,Friendly,13531
1522,Cat,Siamese,72,White,Medium,10.445364135753367,1,0,81,49,0,1,No,Yes,Low,High,Medium,Medium,Protective,4708
1523,Bird,Parakeet,109,White,Small,14.704699738271811,1,1,51,454,1,0,No,Yes,High,High,Low,Small,Playful,7981
1524,Bird,Parakeet,12,Gray,Large,26.444813016459264,1,0,29,371,0,1,No,No,Low,High,High,Large,Aggressive,14221
1525,Rabbit,Rabbit,161,Gray,Small,2.1681578952854297,1,1,15,368,0,0,No,Yes,Medium,Medium,Medium,Large,Calm,7722
1526,Dog,Poodle,45,White,Large,24.34015170159769,0,0,76,79,0,0,No,Yes,Medium,Medium,Low,Medium,Friendly,2747
1527,Bird,Parakeet,90,Black,Small,11.70064076707494,1,0,25,234,0,0,Yes,No,Medium,High,Medium,Large,Playful,10992
1528,Cat,Persian,103,Gray,Large,25.783951747865853,1,0,61,286,1,0,Yes,Yes,Low,High,High,Medium,Calm,8553
1529,Bird,Parakeet,8,Orange,Small,24.26388725623984,1,0,41,306,1,1,Yes,Yes,High,Low,High,Medium,Protective,3497
1530,Cat,Siamese,153,Orange,Medium,11.114076174486565,1,0,69,154,1,1,Yes,No,High,Low,High,Large,Protective,3379
1531,Cat,Siamese,91,Brown,Small,21.12241952432686,0,1,4,59,1,0,No,Yes,Low,Low,Low,Medium,Playful,10871
1532,Dog,Golden Retriever,174,White,Large,5.629349946429764,0,0,57,32,0,0,Yes,Yes,Medium,High,Low,Medium,Protective,9360
1533,Bird,Parakeet,87,Black,Small,26.99216501274985,0,1,31,436,0,0,No,Yes,High,High,High,Medium,Aggressive,5770
1534,Rabbit,Rabbit,158,Brown,Medium,12.730240869105373,1,0,3,126,0,1,Yes,No,Medium,High,Low,Medium,Playful,5342
1535,Bird,Parakeet,175,White,Small,14.213142845300805,1,0,67,220,0,0,No,Yes,Low,Low,High,Large,Protective,11088
1536,Bird,Parakeet,177,Gray,Large,21.46701248007256,1,1,50,199,0,0,No,Yes,Medium,Medium,Low,Small,Friendly,3546
1537,Cat,Persian,175,Orange,Large,24.80436686444068,1,0,17,416,0,0,Yes,No,High,High,High,Small,Protective,5126
1538,Dog,Golden Retriever,84,Black,Medium,7.853939556518078,1,0,60,125,0,1,Yes,Yes,High,Medium,Medium,Medium,Aggressive,7889
1539,Rabbit,Rabbit,82,Orange,Large,20.179154056432868,0,1,74,40,0,0,Yes,No,Medium,Medium,High,Medium,Calm,8208
1540,Cat,Siamese,146,Gray,Small,12.367943272785306,0,0,66,274,1,0,Yes,No,Low,Medium,High,Medium,Calm,10875
1541,Rabbit,Rabbit,68,White,Small,11.692384796114878,1,0,88,468,0,0,No,Yes,Medium,Low,Low,Small,Protective,3295
1542,Dog,Labrador,161,Gray,Small,21.010748894278983,1,1,75,296,0,0,Yes,No,Low,Medium,Low,Medium,Calm,3385
1543,Dog,Golden Retriever,127,Gray,Large,12.228314950522096,1,0,24,84,0,0,Yes,No,Medium,High,Low,Large,Protective,2942
1544,Bird,Parakeet,164,Orange,Small,11.037146504767822,1,1,87,88,1,0,No,Yes,High,Low,Low,Large,Aggressive,5280
1545,Cat,Persian,82,Black,Small,25.24076383566103,1,0,32,41,1,0,Yes,No,Low,High,Low,Large,Calm,3033
1546,Rabbit,Rabbit,147,Gray,Small,3.9370075910991846,0,0,87,119,0,0,Yes,No,Low,High,Low,Small,Friendly,4786
1547,Cat,Siamese,156,Orange,Medium,20.60088606207611,1,0,19,278,0,1,Yes,Yes,Low,Low,Medium,Medium,Protective,4233
1548,Dog,Golden Retriever,168,Black,Large,8.213036419928114,1,0,66,458,1,0,Yes,Yes,High,High,High,Medium,Calm,13837
1549,Dog,Labrador,84,White,Large,1.4494490129595188,1,0,60,32,0,1,Yes,Yes,Medium,High,High,Medium,Aggressive,3620
1550,Dog,Poodle,113,White,Large,5.8361637973080684,0,1,66,275,1,0,No,No,High,Low,High,Small,Aggressive,5535
1551,Cat,Persian,76,Brown,Medium,18.593184363500164,1,0,15,152,1,1,Yes,Yes,Low,High,Medium,Small,Friendly,5205
1552,Bird,Parakeet,122,Orange,Large,21.564688553092186,1,0,85,89,0,0,Yes,No,Medium,Medium,High,Small,Aggressive,4882
1553,Dog,Labrador,143,Black,Medium,1.6106757231332811,0,0,35,103,0,1,Yes,No,High,High,Medium,Small,Aggressive,2170
1554,Bird,Parakeet,41,Gray,Medium,2.0563378557498844,1,0,69,435,0,1,Yes,No,Low,Medium,Medium,Large,Calm,10140
1555,Dog,Labrador,167,White,Large,27.17372133044564,0,0,27,11,0,0,Yes,No,Low,High,Medium,Small,Protective,11745
1556,Cat,Siamese,2,Black,Small,3.125868725297875,1,0,88,159,1,1,No,No,High,Low,High,Small,Playful,5897
1557,Bird,Parakeet,29,Orange,Small,26.931282599880568,1,0,7,416,1,0,Yes,No,High,Low,Medium,Small,Aggressive,11787
1558,Bird,Parakeet,105,Brown,Large,7.616811498776268,1,0,6,457,1,0,No,No,High,High,High,Medium,Aggressive,11815
1559,Rabbit,Rabbit,51,White,Large,22.46051620458817,1,0,33,195,0,0,No,Yes,Low,Low,High,Medium,Playful,6122
1560,Bird,Parakeet,75,Black,Medium,9.98226421943435,0,0,58,398,0,0,Yes,Yes,High,High,Low,Medium,Aggressive,7109
1561,Cat,Persian,10,Black,Large,25.90380874266633,0,0,49,306,0,0,Yes,No,Low,Low,Low,Large,Calm,11283
1562,Cat,Siamese,142,Black,Medium,21.31319109730638,0,0,17,261,0,0,Yes,No,High,Medium,Medium,Large,Calm,4837
1563,Dog,Labrador,51,Orange,Large,12.65259029944916,0,0,42,90,0,0,Yes,Yes,Low,High,Medium,Small,Playful,10599
1564,Dog,Poodle,118,Orange,Small,3.212771171048307,1,1,72,196,0,0,No,No,Low,Medium,High,Medium,Aggressive,7228
1565,Rabbit,Rabbit,121,Orange,Small,22.248305332253405,0,1,40,68,0,0,Yes,Yes,Medium,Medium,Medium,Large,Aggressive,6169
1566,Rabbit,Rabbit,39,Gray,Large,18.889657922990263,1,0,46,465,1,0,Yes,Yes,High,High,Medium,Medium,Protective,8721
1567,Bird,Parakeet,28,Black,Medium,1.0844398171798737,1,0,71,219,0,1,Yes,Yes,High,Medium,High,Large,Aggressive,2679
1568,Cat,Siamese,3,White,Small,1.2731758232009145,1,1,70,418,1,0,Yes,No,Low,High,Medium,Large,Calm,9429
1569,Cat,Siamese,84,Orange,Medium,24.454996222588125,1,0,68,378,0,1,Yes,No,Low,Medium,Medium,Small,Friendly,7487
1570,Bird,Parakeet,155,Orange,Large,8.522592425253762,1,0,1,213,0,0,Yes,Yes,Low,High,High,Small,Friendly,2236
1571,Cat,Persian,117,Black,Large,19.447876364113903,1,0,79,417,1,0,No,Yes,Medium,High,High,Large,Friendly,12966
1572,Cat,Persian,2,Orange,Small,14.172218173192176,0,0,89,446,1,0,No,Yes,Medium,Low,Low,Small,Friendly,13629
1573,Dog,Poodle,93,Gray,Large,26.03947042113125,1,0,52,451,0,0,Yes,Yes,Low,High,High,Large,Aggressive,13549
1574,Cat,Persian,166,Gray,Small,27.59187227997217,1,0,35,145,0,0,Yes,Yes,High,High,Low,Large,Aggressive,8804
1575,Bird,Parakeet,131,Orange,Medium,29.907423667686768,1,0,69,232,0,1,Yes,No,High,Medium,Medium,Medium,Protective,13069
1576,Bird,Parakeet,144,Black,Small,5.456839938410158,1,0,5,370,0,0,No,Yes,Medium,High,High,Small,Aggressive,4423
1577,Rabbit,Rabbit,94,Black,Small,26.025957347788783,1,1,17,409,1,0,Yes,No,Medium,Low,High,Small,Friendly,14906
1578,Dog,Labrador,40,Black,Medium,8.714619925135251,1,0,53,233,0,1,No,Yes,Low,Medium,High,Small,Playful,13339
1579,Bird,Parakeet,2,Brown,Small,18.13366037196972,1,0,52,213,0,1,Yes,No,High,Medium,Medium,Medium,Playful,3032
1580,Bird,Parakeet,81,Orange,Small,15.667412182207116,1,0,14,366,1,0,Yes,No,Low,Low,Low,Medium,Calm,8339
1581,Bird,Parakeet,169,Black,Large,1.521655815599242,1,0,29,480,0,0,Yes,No,Medium,Medium,Medium,Medium,Calm,13046
1582,Rabbit,Rabbit,12,Gray,Medium,28.05036711727675,1,0,8,60,0,1,Yes,No,High,Medium,Medium,Small,Aggressive,4940
1583,Cat,Persian,163,White,Small,3.271484599327335,0,0,1,362,0,0,No,No,High,Medium,High,Small,Playful,13893
1584,Bird,Parakeet,65,White,Medium,20.95834866282434,1,0,29,77,0,1,No,No,Medium,Medium,Low,Small,Friendly,7409
1585,Cat,Persian,55,Black,Medium,23.7651982500396,1,0,36,94,0,1,Yes,Yes,Low,Low,Medium,Medium,Friendly,14262
1586,Rabbit,Rabbit,45,White,Small,24.06334762238284,0,0,51,329,0,0,Yes,No,Low,Low,High,Medium,Friendly,5132
1587,Dog,Golden Retriever,101,White,Large,4.929341048936498,1,0,37,498,0,0,No,Yes,High,Medium,Medium,Large,Aggressive,9080
1588,Bird,Parakeet,62,Brown,Medium,13.979528564731192,1,0,69,215,1,1,No,No,Medium,Medium,Medium,Medium,Aggressive,13652
1589,Rabbit,Rabbit,49,Gray,Small,25.053437242585414,1,0,53,212,1,0,No,No,High,Low,High,Large,Protective,6942
1590,Rabbit,Rabbit,127,Gray,Medium,9.777697100983886,0,0,52,303,0,0,No,Yes,Medium,Low,High,Small,Friendly,8961
1591,Cat,Siamese,153,Brown,Large,14.564711585865243,1,0,88,199,0,0,Yes,No,Low,Low,Low,Medium,Friendly,12115
1592,Dog,Labrador,23,Brown,Large,8.911022888295527,1,0,83,351,0,1,No,Yes,Medium,Medium,Medium,Small,Aggressive,9730
1593,Dog,Golden Retriever,152,White,Large,14.4429911186744,1,0,12,30,0,0,Yes,Yes,Low,Medium,High,Small,Aggressive,2633
1594,Bird,Parakeet,38,Orange,Small,26.747299755193524,1,0,52,289,1,0,No,Yes,Medium,High,High,Small,Protective,8822
1595,Rabbit,Rabbit,28,White,Small,14.198602699950314,1,0,1,342,0,0,No,Yes,High,Low,Low,Small,Protective,6103
1596,Bird,Parakeet,21,Brown,Large,17.121448495155292,0,1,7,472,0,0,No,No,Low,Medium,Low,Medium,Calm,11584
1597,Bird,Parakeet,107,Gray,Small,12.715312215789424,1,1,17,134,0,0,No,No,High,Low,High,Small,Playful,8487
1598,Bird,Parakeet,146,White,Large,14.34339831289644,0,0,43,82,0,0,No,Yes,High,Medium,Low,Large,Friendly,5446
1599,Dog,Poodle,164,Orange,Small,1.4400517723462292,1,0,71,390,0,0,Yes,No,Low,Low,High,Medium,Friendly,7738
1600,Dog,Golden Retriever,99,White,Large,9.228619788853225,1,0,17,46,1,0,Yes,No,Low,Medium,Medium,Small,Protective,5098
1601,Dog,Golden Retriever,173,Black,Medium,13.660869930512908,1,0,59,391,1,1,No,Yes,High,High,Low,Medium,Protective,10097
1602,Bird,Parakeet,119,White,Large,19.380112303789137,0,0,3,205,1,0,No,No,High,High,Medium,Large,Calm,7476
1603,Dog,Golden Retriever,73,Brown,Large,14.051505986062873,1,0,29,384,1,0,Yes,Yes,High,Low,Medium,Small,Playful,10253
1604,Rabbit,Rabbit,122,Gray,Small,10.796694256325358,0,0,22,380,1,0,No,Yes,High,Medium,Medium,Large,Calm,7181
1605,Cat,Siamese,30,Gray,Small,12.254863324980558,1,0,38,76,0,0,No,No,Low,Medium,High,Small,Playful,12661
1606,Rabbit,Rabbit,108,Brown,Small,8.026506546813529,1,0,54,258,0,0,Yes,No,Low,Low,Medium,Large,Friendly,3817
1607,Rabbit,Rabbit,98,Black,Small,27.81033420044753,1,0,50,436,1,0,No,No,High,Medium,Medium,Small,Calm,10824
1608,Cat,Persian,32,Brown,Small,16.130553547936522,1,0,69,91,0,0,No,Yes,Medium,Low,Medium,Medium,Protective,6887
1609,Rabbit,Rabbit,156,White,Small,1.3888741622915703,0,0,30,421,0,0,Yes,Yes,Medium,Medium,High,Small,Calm,4598
1610,Cat,Siamese,172,Brown,Medium,1.5639414941668517,1,0,23,434,0,1,Yes,No,Low,Low,Medium,Medium,Calm,13643
1611,Rabbit,Rabbit,79,Brown,Large,29.21588741360921,1,0,85,398,0,0,Yes,No,High,Medium,Medium,Small,Friendly,11492
1612,Rabbit,Rabbit,41,Black,Large,7.422075849824106,1,0,47,99,0,0,No,No,High,Low,Low,Small,Protective,4653
1613,Rabbit,Rabbit,63,White,Large,24.36264037561513,1,0,21,382,0,0,Yes,No,Low,Medium,High,Large,Protective,3454
1614,Dog,Poodle,23,Orange,Medium,2.68998374525666,1,0,20,194,0,1,Yes,Yes,Medium,High,Medium,Large,Aggressive,3138
1615,Dog,Poodle,104,Orange,Large,27.713719364141923,1,0,23,191,1,0,Yes,No,Medium,Medium,Low,Large,Aggressive,7807
1616,Bird,Parakeet,75,Gray,Medium,26.358093106333676,1,0,68,67,0,1,Yes,Yes,Medium,Low,High,Small,Aggressive,5192
1617,Bird,Parakeet,48,Brown,Medium,17.561701710600925,1,0,21,388,1,1,Yes,Yes,Low,High,High,Small,Friendly,14812
1618,Rabbit,Rabbit,160,Gray,Medium,1.2609610612144175,1,0,21,241,0,1,Yes,No,Medium,Medium,High,Small,Calm,8116
1619,Cat,Siamese,57,Black,Large,8.47651534667679,1,0,1,89,0,0,No,No,Low,High,High,Medium,Protective,12402
1620,Cat,Siamese,118,Orange,Medium,12.797856774555484,0,1,15,344,0,0,No,No,Low,Medium,High,Medium,Protective,5759
1621,Dog,Golden Retriever,100,Brown,Large,14.34185938567929,1,0,17,9,0,0,Yes,Yes,High,High,High,Small,Calm,5029
1622,Dog,Golden Retriever,124,Black,Large,9.632683998308789,0,0,51,263,0,0,Yes,No,Medium,Low,Medium,Large,Protective,11552
1623,Rabbit,Rabbit,161,Black,Small,1.955488179120369,0,0,63,267,1,0,Yes,No,Low,Medium,Medium,Large,Calm,12618
1624,Dog,Golden Retriever,152,Brown,Small,18.11369477186972,1,1,14,319,1,0,No,Yes,Medium,Medium,Medium,Large,Friendly,14460
1625,Rabbit,Rabbit,167,Black,Medium,16.200485363147923,1,0,59,117,1,1,No,No,Medium,Low,Medium,Small,Friendly,7095
1626,Dog,Poodle,34,Brown,Medium,9.207018427443254,0,0,83,249,0,0,No,Yes,High,High,Low,Large,Friendly,2063
1627,Cat,Siamese,156,Brown,Large,2.1013030595185893,1,0,50,58,0,0,No,No,Medium,Low,Medium,Small,Calm,3345
1628,Bird,Parakeet,165,White,Medium,29.843231429436266,1,1,34,194,0,0,No,Yes,High,Low,High,Medium,Calm,2974
1629,Dog,Golden Retriever,7,Gray,Medium,14.977599417965772,1,0,6,474,0,1,No,No,Low,High,Medium,Large,Playful,6161
1630,Cat,Siamese,165,Black,Large,22.92412301144824,1,0,49,49,0,0,No,No,Medium,Low,Medium,Medium,Protective,7962
1631,Cat,Siamese,56,Black,Medium,14.11710701648873,1,0,6,406,0,1,No,Yes,Low,Medium,High,Large,Protective,13820
1632,Bird,Parakeet,65,White,Medium,2.251938435025302,1,0,69,295,0,1,No,Yes,Medium,Medium,Medium,Small,Playful,11814
1633,Bird,Parakeet,47,White,Large,9.978421607479502,0,1,7,377,0,0,Yes,No,Low,Medium,Medium,Small,Playful,10649
1634,Rabbit,Rabbit,148,White,Large,10.283194089171134,0,0,77,96,0,0,Yes,Yes,Medium,Low,Medium,Small,Friendly,8596
1635,Rabbit,Rabbit,19,Orange,Small,25.312234217421462,0,0,51,461,0,0,Yes,Yes,Medium,Medium,Low,Small,Playful,5330
1636,Dog,Labrador,157,Orange,Large,19.97266936199636,1,1,1,126,0,0,Yes,Yes,Medium,Medium,Medium,Large,Calm,3740
1637,Cat,Persian,146,Orange,Small,8.987467205544712,1,1,13,245,1,0,No,Yes,Medium,Medium,High,Medium,Aggressive,13218
1638,Cat,Siamese,163,Brown,Medium,29.064458685113493,1,0,43,86,0,1,No,No,Medium,Medium,High,Small,Calm,8055
1639,Cat,Siamese,171,Black,Large,10.32471313953827,1,0,27,478,0,0,Yes,No,Medium,Medium,Medium,Large,Playful,8321
1640,Rabbit,Rabbit,126,Gray,Large,29.94878674903289,1,1,71,76,0,0,No,Yes,Medium,Medium,Medium,Medium,Protective,3954
1641,Bird,Parakeet,139,Brown,Large,29.888747101937632,0,0,3,376,0,0,Yes,Yes,Medium,Low,Medium,Small,Calm,2279
1642,Rabbit,Rabbit,49,Black,Medium,6.545105014655512,1,1,58,203,1,0,No,Yes,Medium,Medium,High,Medium,Protective,4391
1643,Cat,Persian,113,Black,Small,10.069492369463603,1,1,89,482,1,0,Yes,Yes,Low,Medium,High,Small,Calm,11232
1644,Rabbit,Rabbit,38,White,Medium,15.095281756054971,0,0,17,145,0,0,No,No,High,High,Low,Medium,Protective,8439
1645,Rabbit,Rabbit,64,White,Medium,20.25891946328884,0,1,45,148,0,0,No,No,Medium,Low,Low,Medium,Calm,2961
1646,Dog,Poodle,69,Brown,Large,16.31337602111018,1,0,78,492,1,0,Yes,Yes,High,Low,Low,Small,Protective,8827
1647,Cat,Persian,136,White,Small,29.11380260483545,1,0,58,110,0,0,No,Yes,Medium,Low,High,Large,Aggressive,14037
1648,Bird,Parakeet,162,Black,Medium,21.99568576283505,1,0,56,489,1,1,Yes,Yes,Medium,Low,Low,Medium,Friendly,3217
1649,Cat,Siamese,176,White,Large,7.149300632106258,1,1,54,128,0,0,Yes,No,Low,Medium,Medium,Small,Calm,13412
1650,Rabbit,Rabbit,116,Orange,Medium,4.047828956195511,1,0,87,252,0,1,Yes,Yes,Low,Medium,Medium,Medium,Aggressive,10566
1651,Rabbit,Rabbit,65,White,Medium,20.963637430571342,0,0,88,165,1,0,Yes,No,High,High,High,Medium,Friendly,8007
1652,Dog,Poodle,31,Black,Large,5.595120765242127,1,1,29,296,0,0,No,Yes,Low,High,Low,Large,Calm,6130
1653,Bird,Parakeet,132,Brown,Large,23.84262836973687,1,0,54,425,0,0,No,No,Low,Low,Medium,Medium,Aggressive,3392
1654,Dog,Poodle,113,Gray,Small,10.020063350549773,1,0,27,494,0,0,No,Yes,High,High,High,Medium,Aggressive,4076
1655,Dog,Poodle,109,White,Medium,10.479904628612587,1,1,45,136,0,0,Yes,No,Low,High,Low,Small,Aggressive,10966
1656,Dog,Labrador,178,Black,Large,1.313153379295847,1,0,87,278,1,1,No,Yes,Medium,Low,Medium,Small,Playful,6316
1657,Bird,Parakeet,69,Gray,Large,21.32932674575618,1,1,31,333,0,0,Yes,Yes,High,Low,Low,Large,Protective,8196
1658,Dog,Poodle,158,Gray,Small,4.284822838875888,1,1,36,10,0,0,No,Yes,High,High,High,Medium,Friendly,13616
1659,Cat,Siamese,120,Orange,Small,23.413536746442027,1,0,81,70,1,0,No,No,Medium,Medium,Low,Medium,Protective,12315
1660,Cat,Persian,88,Gray,Large,15.264166835598996,1,0,61,158,0,0,No,Yes,Low,High,High,Medium,Protective,6589
1661,Cat,Persian,67,Black,Small,23.744114633682504,0,0,37,215,0,0,Yes,No,High,High,Low,Large,Protective,13785
1662,Dog,Labrador,75,Black,Large,17.933869636734496,1,0,67,25,1,1,No,No,High,Medium,Medium,Medium,Aggressive,10142
1663,Cat,Siamese,45,White,Medium,3.390564888550732,1,0,36,285,1,1,No,Yes,Medium,Medium,High,Small,Protective,8260
1664,Dog,Golden Retriever,4,White,Small,23.20391776445031,1,0,5,161,0,1,Yes,Yes,Medium,Low,High,Large,Playful,10471
1665,Cat,Persian,154,White,Medium,3.0241850619477426,0,0,46,429,0,0,No,Yes,Low,Low,High,Small,Calm,9897
1666,Rabbit,Rabbit,155,Gray,Medium,14.882349896510636,1,0,79,101,1,1,Yes,No,High,High,Low,Small,Aggressive,6841
1667,Dog,Poodle,174,Gray,Medium,5.998127210203935,1,0,52,68,1,1,No,Yes,Low,Medium,Low,Large,Friendly,13003
1668,Rabbit,Rabbit,107,Orange,Large,22.817720161358665,1,0,49,132,1,0,Yes,No,Low,Low,Medium,Small,Calm,12534
1669,Dog,Poodle,51,White,Medium,27.43614560637767,1,0,6,188,0,1,Yes,No,Medium,High,High,Medium,Calm,9161
1670,Cat,Siamese,50,Brown,Medium,17.069658737389954,1,0,10,210,0,1,No,Yes,High,Medium,High,Large,Calm,11666
1671,Dog,Labrador,6,Orange,Medium,16.287271534676236,1,0,23,242,0,1,Yes,Yes,High,High,Low,Small,Protective,12049
1672,Cat,Persian,59,Brown,Large,23.15493269344292,1,0,17,165,1,0,Yes,Yes,High,Low,Low,Medium,Protective,13081
1673,Rabbit,Rabbit,125,Gray,Medium,1.1472855762960892,1,0,84,411,1,1,Yes,Yes,Medium,Low,Medium,Medium,Aggressive,3059
1674,Bird,Parakeet,143,Orange,Medium,27.615000636419666,0,1,44,409,0,0,Yes,Yes,Medium,Medium,Medium,Small,Protective,3922
1675,Dog,Poodle,30,Orange,Small,6.72601569564282,0,0,41,60,0,0,Yes,Yes,Medium,High,Low,Medium,Protective,13991
1676,Cat,Siamese,170,Black,Large,29.53944763096088,1,0,15,361,0,0,Yes,No,Medium,Medium,High,Large,Protective,8101
1677,Bird,Parakeet,122,Gray,Medium,22.351364490853403,1,0,44,278,1,1,No,No,Medium,Low,Medium,Small,Aggressive,6592
1678,Dog,Golden Retriever,125,Gray,Small,23.45328328331946,1,0,58,429,0,0,Yes,No,High,Low,Low,Medium,Aggressive,8349
1679,Cat,Siamese,37,Orange,Large,20.02988643083459,0,0,86,112,0,0,Yes,Yes,Low,High,Low,Medium,Playful,4473
1680,Rabbit,Rabbit,170,Gray,Large,14.678232300769649,1,0,50,29,0,0,No,No,High,High,High,Small,Playful,10108
1681,Cat,Persian,124,Orange,Large,17.5772031074738,1,0,52,322,0,0,No,No,Low,High,Low,Small,Playful,14331
1682,Dog,Labrador,101,Black,Large,2.345683694438644,0,0,70,475,0,0,No,No,Medium,Medium,Low,Small,Playful,10096
1683,Dog,Golden Retriever,35,Orange,Large,19.094825773528413,1,1,68,160,1,0,No,No,Low,High,Medium,Small,Calm,12043
1684,Cat,Siamese,87,Gray,Large,19.156844957624354,1,0,63,233,1,0,No,No,High,High,Low,Large,Calm,13733
1685,Dog,Poodle,134,Gray,Medium,26.844823124652475,1,0,58,386,0,1,No,Yes,High,Low,Low,Small,Playful,8748
1686,Dog,Poodle,18,Orange,Medium,15.664034365476365,1,1,23,452,0,1,No,Yes,Low,Low,Medium,Large,Playful,6549
1687,Cat,Persian,113,Orange,Medium,3.237186848495769,1,0,44,376,1,1,Yes,No,Medium,High,High,Large,Friendly,2594
1688,Rabbit,Rabbit,29,Orange,Medium,9.879681693980356,0,0,83,338,0,0,Yes,No,Medium,High,High,Small,Calm,7452
1689,Cat,Persian,77,White,Small,20.01325295131521,1,0,44,169,0,0,No,No,High,Low,Medium,Large,Friendly,2506
1690,Cat,Siamese,59,Gray,Medium,7.938507019792453,0,0,52,317,1,0,Yes,Yes,Low,High,Medium,Small,Friendly,6889
1691,Dog,Golden Retriever,175,Gray,Large,9.135306833806627,1,0,67,185,1,0,Yes,Yes,Medium,Medium,High,Small,Protective,9637
1692,Dog,Golden Retriever,126,White,Medium,24.79360147446475,0,0,28,56,1,0,Yes,No,Medium,Medium,High,Medium,Aggressive,10212
1693,Cat,Siamese,145,Orange,Medium,17.94527222111856,1,0,67,239,0,1,No,Yes,High,Medium,High,Small,Calm,3399
1694,Dog,Golden Retriever,109,Black,Large,15.747295521433603,1,0,78,256,0,0,No,Yes,Medium,High,High,Medium,Playful,5201
